Huvudsektor,Undersektor,Län,Kommun,CO2 1990,CO2 2000,CO2 2005,CO2 2010,CO2 2015,CO2 2016,CO2 2017,CO2 2018,CO2 2019,CO2 2020,CO2 2021,CO2 2022
Transporter,Personbilar,Skåne län,Kristianstad,102441.552394906,102883.60233572,104566.441643716,111132.381038659,101976.727648357,99674.6668054006,106085.711572707,97738.5895196739,95282.4295286463,87088.4135990243,86358.2438880591,77116.389867246
Transporter,Personbilar,Skåne län,Kävlinge,38875.0204746508,39042.7747767137,39681.3869033877,44809.0150728428,41117.4184418222,40189.2204202704,40707.1803475812,38606.8191407801,37636.637005706,34399.9967844997,34111.5764338055,30461.035790369
Transporter,Personbilar,Skåne län,Landskrona,49838.966603358,50054.0344063584,50872.754734093,62884.834552123,57704.0507819795,56401.4319360023,55221.9576280437,54959.6266118878,53578.5002076452,48970.9054120845,48560.319158289,43363.5096878709
Transporter,Personbilar,Skåne län,Lomma,43201.8631725508,43388.286481205,44097.9769696749,51725.6063010538,47464.1861956246,46392.7125874321,48058.1845817537,43478.6389657919,42386.0318486659,38740.9516660376,38416.1412963725,34304.9367330622
Transporter,Personbilar,Skåne län,Lund,95046.3070862659,95456.4437960465,97017.7990769138,97838.8074822123,89778.3558273409,87751.6680477315,83553.8921026026,83076.2924543208,80988.6080840252,74023.8237322381,73403.1867540904,65547.7510106321
Transporter,Personbilar,Skåne län,Malmö,348061.520196732,349563.511552842,355281.203739398,235553.427400337,216147.354671529,211267.960885842,196670.604400268,178120.119027976,173643.985089778,158711.08722914,157380.428776422,140537.947962117
Transporter,Personbilar,Skåne län,Osby,16845.5745475585,16918.2665331168,17194.9940513872,14700.0135765996,13488.9501141248,13184.4466330289,15174.5920818449,14786.3001737053,14414.7225150273,13175.098079602,13064.6345678788,11666.4876705899
Transporter,Personbilar,Skåne län,Perstorp,7128.61701308123,7159.37818036744,7276.48219645174,6641.43052581564,6094.27486082968,5956.70111357892,6105.09531322382,5445.57970023553,5308.73366544325,4852.19741693543,4811.5158155079,4296.59829785327
Transporter,Personbilar,Skåne län,Simrishamn,24052.4531443541,24156.2440250086,24551.3596995504,21469.5632629591,19700.7929642845,19256.0610486545,20046.7049329829,17285.9028563756,16851.5109140124,15402.3289952969,15273.1925140202,13638.6902333811
Transporter,Personbilar,Skåne län,Sjöbo,25959.3045082829,26071.3226974252,26497.7642843316,24115.149591283,22128.4226223768,21628.8879982026,23913.4148384282,21078.6517156721,20548.9484933271,18781.7965308989,18624.3267978005,16631.1934308641
Transporter,Personbilar,Skåne län,Skurup,17459.8149658103,17535.1576269797,17821.9754663308,18885.0387828059,17329.1919545366,16937.9992042172,15842.4403182377,16163.1427504656,15756.9659717578,14401.9120797279,14281.1630334825,12752.8253022753
Transporter,Personbilar,Skåne län,Staffanstorp,36699.5428517111,36857.9091595843,37460.7840292055,44919.9696845154,41219.237293167,40288.7356354553,40833.1127155083,38835.42789812,37859.5007838045,34603.6948556069,34313.5667125805,30641.4114805508
Transporter,Personbilar,Skåne län,Svalöv,16378.5640706709,16449.2392689223,16718.2950348553,17351.8521952937,15922.3195860776,15562.8825428691,14753.8860548262,13845.6591767446,13497.7211775918,12336.9564792395,12233.5198961005,10924.3168421012
Transporter,Personbilar,Skåne län,Svedala,35974.9306187417,36130.1670284321,36721.138416482,43368.4713912498,39795.5487364728,38897.191362136,38762.7330364045,37617.9099908734,36672.574593326,33518.8412396004,33237.8084438049,29680.7782097141
Transporter,Personbilar,Skåne län,Tomelilla,19219.2163355074,19302.1514672506,19617.871547813,19489.0996363652,17883.4872454115,17479.7802345956,18114.7678664957,17067.4607924252,16638.5595203424,15207.6897890252,15080.1851511047,13466.3380426384
Transporter,Personbilar,Skåne län,Trelleborg,38643.9095862814,38810.6665589972,39445.4821542162,36010.2447387732,33043.532318134,32297.6014063513,31014.2593104691,28965.6611179439,28237.758292726,25809.3907864641,25592.9978426177,22854.0963928927
Transporter,Personbilar,Skåne län,Vellinge,37257.2092807747,37417.9791992917,38030.0149833507,37667.9292378655,34564.6510728747,33784.3789917898,34131.663352611,34234.2220287018,33373.9216827499,30503.8596043977,30248.1085173568,27011.0266860234
Transporter,Personbilar,Skåne län,Ystad,37242.6887061302,37403.398890158,38015.1961880368,36534.2985338615,33524.4145518054,32767.6253684068,33970.1271216534,29004.3566246936,28275.4813744225,25843.8697809573,25627.1899096625,22884.6273961234
Transporter,Personbilar,Skåne län,Åstorp,22960.9544891887,23060.0366112185,23437.2234045673,28192.085224398,25869.4772323058,25285.4898890965,25895.4618348164,25251.4040779657,24616.8435647995,22499.8653354681,22311.219253228,19923.5275709089
Transporter,Personbilar,Skåne län,Ängelholm,77457.0121388635,77791.2562148043,79063.6667914627,82081.0267979083,75318.7696722607,73618.5009092776,75895.7819839641,73593.495289736,71744.1058649108,65574.3204103945,65024.5235580547,58065.7555207315
Transporter,Personbilar,Skåne län,Örkelljunga,28611.6877006268,28735.1519086737,29205.1650308364,30879.4371948298,28335.4342879688,27695.7790114923,28543.9905813051,28055.2753082269,27350.253006105,24998.2086530346,24788.6187535892,22135.799970997
Transporter,Personbilar,Skåne län,Östra Göinge,17834.0272539976,17910.9833166277,18203.9499228551,16878.3474972468,15487.8219613128,15138.1960768731,16050.1650395343,15441.7463873365,15053.6996110227,13759.1237220855,13643.7648458096,12183.6398973176
Transporter,Personbilar,Stockholms län,Alla,2013991.36856527,2022682.1148913,2055766.5801826,1839098.90186518,1687584.37545911,1649488.36628923,1579516.05945699,1540647.39987345,1501930.95582488,1372769.34147725,1361259.57773942,1215580.81110226
Transporter,Personbilar,Stockholms län,Botkyrka,64587.6559196442,64866.3639421973,65927.3655452761,70941.8309879157,65097.2871540171,63627.7588991019,58948.1275524623,60183.0763062112,58670.6789429783,53625.1699810975,53175.5669388237,47484.8412023741
Transporter,Personbilar,Stockholms län,Danderyd,42967.394656323,43152.8090734037,43858.6479214858,38036.5404217961,34902.8968372924,34114.989001725,23510.2412066377,23476.1922412139,22886.2407574471,20918.0877213161,20742.7053094714,18522.8702095843
Transporter,Personbilar,Stockholms län,Ekerö,28080.2265077392,28201.4031176573,28662.6858549411,24979.5066193789,22921.5643464009,22404.1248846452,22065.7448445225,21800.08687372,21252.2538559324,19424.6216165885,19261.7603344149,17200.4123148967
Transporter,Personbilar,Stockholms län,Haninge,64440.7713592706,64718.8513747445,65777.4401545813,74317.6454514686,68194.9798541625,66655.522502097,52417.6018052539,57562.8820433545,56116.3400888075,51290.4976445338,50860.4640694803,45417.4987610398
Transporter,Personbilar,Stockholms län,Huddinge,82572.2007922841,82928.5246620608,84284.9582016778,85135.9797693447,78122.0350592383,76358.4888894918,68616.4869387119,71947.8875777278,70139.8478435576,64108.0200978067,63570.5251882168,56767.3528196415
Transporter,Personbilar,Stockholms län,Järfälla,52845.9671775595,53074.0113052168,53942.1226296566,46094.8580855402,42297.3246396707,41342.4958556275,48878.773390547,47758.4071113992,46558.239195047,42554.3643208469,42197.578244955,37681.6936214979
Transporter,Personbilar,Stockholms län,Lidingö,18430.0688629199,18509.59853013,18812.3535487327,8210.13617231379,7533.74332321557,7363.67418675262,12491.6278807887,10009.0744839668,9757.54818531065,8918.42758512905,8843.65281306358,7897.22593405291
Transporter,Personbilar,Stockholms län,Nacka,62855.0791402202,63126.3163046428,64158.8564182735,60387.1715354929,55412.1630083348,54161.2774366765,57244.4626479431,60230.9734827469,58717.3866373403,53667.8566139189,53217.8914047721,47522.636208316
Transporter,Personbilar,Stockholms län,Norrtälje,75477.9178557407,75803.6155501944,77043.5148251036,82040.4140199307,75281.5027786196,73582.0752999336,71985.0135516758,73642.1683646463,71791.5557766832,65617.6854318538,65067.5250097917,58104.1550631118
Transporter,Personbilar,Stockholms län,Nykvarn,21543.0401944899,21636.0034895459,21989.8977575687,29393.3610873366,26971.7833463254,26362.9144701452,29819.7672569992,25750.8935059654,25103.7783697725,22944.9250099214,22752.5497165962,20317.622196796
Transporter,Personbilar,Stockholms län,Nynäshamn,21360.445862831,21452.6182683221,21803.5129537898,23268.6819325759,21351.6885961855,20869.6884127822,18626.827889959,21924.5846172859,21373.6229487822,19535.5532821847,19371.7619556229,17298.6418337817
Transporter,Personbilar,Stockholms län,Salem,28741.5218070322,28865.5462974849,29337.692245463,27651.9655257111,25373.8526847503,24801.0589740479,27077.570262969,26501.3036189389,25835.3305414683,23613.5655918953,23415.5844562924,20909.7025062693
Transporter,Personbilar,Stockholms län,Sigtuna,81343.2623624005,81694.271197529,83030.5223365658,90187.0313737366,82756.9609367963,80888.7730461009,81761.2024966216,83085.0795034129,80997.1648579923,74031.6360039399,73410.9335281777,65554.6687440542
Transporter,Personbilar,Stockholms län,Sollentuna,99094.0673706916,99521.6833786886,101149.520785662,118162.124169088,108427.325283178,105979.644938112,97339.2064051154,83393.1499530392,81297.5028967391,74306.145750184,73683.1503707201,65797.7536111833
Transporter,Personbilar,Stockholms län,Solna,104834.468482358,105286.84474512,107008.993240405,100099.402824358,91852.7015134424,89779.1862609207,84453.8674966965,76049.844062706,74138.7261508609,67763.0095614261,67194.8671560814,60003.8266449213
Transporter,Personbilar,Stockholms län,Stockholm,766256.564860731,769563.152952499,782150.642085926,546891.257324581,501835.528909905,490506.968771333,438063.873054744,410536.248486793,400219.512090294,365801.810160675,362734.812754356,323915.827316083
Transporter,Personbilar,Stockholms län,Sundbyberg,18107.2075872522,18185.3425245139,18482.795262704,12955.1480080867,11887.8366314971,11619.4776072965,9086.66497644748,12544.1963394158,12228.963153866,11177.307275204,11083.593120991,9897.45335218136
Transporter,Personbilar,Stockholms län,Södertälje,102351.712532834,102793.386490006,104474.738261513,112666.283885816,103384.249411815,101050.414362807,97900.9852174492,98876.143825373,96391.396889785,88102.0212847467,87363.344978689,78013.9351693164
Transporter,Personbilar,Stockholms län,Tyresö,14367.6641330304,14429.6630145416,14665.6851169051,11995.8081023218,11007.531958581,10759.0441588079,10647.5195268431,10100.9438823699,9847.10829825002,9000.28630071916,8924.82469453345,7969.71147914727
Transporter,Personbilar,Stockholms län,Täby,50103.0417027327,50319.2490878978,51142.3015104499,58826.7927640747,53980.3360659298,52761.7733794154,53622.2058572874,53901.8346590954,52547.286029621,48028.37297925,47625.6888604767,42528.9012204571
Transporter,Personbilar,Stockholms län,Upplands-Bro,42081.1674365944,42262.7603811505,42954.0379679949,43136.9169184972,39583.0761195655,38689.5177837367,50343.2806280738,43019.2101407447,41938.148552729,38331.5851721108,38010.1983369796,33942.4406146231
Transporter,Personbilar,Stockholms län,Upplands Väsby,47779.7555888369,47985.9312768887,48770.8242000589,47091.3036652822,43211.6806535725,42236.2029925841,42289.6015619103,42880.3097836006,41802.7340590746,38207.815973757,37887.4710968338,33832.8435149875
Transporter,Personbilar,Stockholms län,Vallentuna,29830.025702975,29958.7533465166,30448.7776119991,36682.7554732592,33660.640863974,32900.773870016,43527.1767969614,36783.7028534454,35859.3383227402,32775.5368584729,32500.7401664605,29022.5853361925
Transporter,Personbilar,Stockholms län,Vaxholm,6942.39472371677,6972.35227263793,7086.39715644074,6377.86338467158,5852.42235728288,5720.30768773362,7449.59433968092,6530.80026673989,6366.68244367785,5819.16696404483,5770.37674153403,5152.8447696559
Transporter,Personbilar,Stockholms län,Värmdö,42294.8664596636,42477.3786677138,43172.1667079312,40278.2390652506,36959.9104850992,36125.5664400232,34096.7138986123,41589.3749173419,40544.2406184849,37057.5540265091,36746.8528763176,32814.2914445512
Transporter,Personbilar,Stockholms län,Österåker,44702.8306657203,44895.7312067561,45630.0726115094,43289.6657085186,39723.2406981785,38826.5156470978,37251.787830766,40568.9303478734,39549.4447323147,36148.3058463948,35845.22777806,32009.1541285109
Transporter,Personbilar,Södermanlands län,Alla,409984.595291578,411753.737470318,418488.682193272,424170.628482667,389225.324750071,380438.810244797,391538.830932108,369667.896531487,360378.189179461,329386.668569442,326625.042067598,291670.374050655
Transporter,Personbilar,Södermanlands län,Eskilstuna,98541.8191970001,98967.0520489531,100585.829401257,95036.2347321008,87206.6626021145,85238.0297048953,101186.319142008,80653.816494766,78626.9999265903,71865.303431329,71262.763357088,63636.394275133
Transporter,Personbilar,Södermanlands län,Flen,27019.615405724,27136.2121575071,27580.0659036959,26002.2854421772,23860.0867572542,23321.4605506535,21742.256168434,20707.7359223873,20187.3538807244,18451.2981173014,18296.5992629525,16338.5384888737
Transporter,Personbilar,Södermanlands län,Gnesta,12778.5967984765,12833.7397276516,13043.6562561296,12119.9293355226,11121.4274620811,10870.3697993946,8407.75258888651,7508.15944193635,7319.48099772992,6690.02677310494,6633.93585011323,5923.98743302941
Transporter,Personbilar,Södermanlands län,Katrineholm,40184.0668921102,40357.4731429945,41017.5864608533,41106.785964704,37720.1949170063,36868.6877737644,36327.4062392962,35053.1997358463,34172.3206963767,31233.602694189,30971.729200413,27657.2091805563
Transporter,Personbilar,Södermanlands län,Nyköping,118330.313757915,118840.9296071,120784.766709029,138122.220167929,126742.997992935,123881.859352572,122594.049436814,125980.562949601,122814.686535282,112252.985182879,111311.820083898,99399.4958547706
Transporter,Personbilar,Södermanlands län,Oxelösund,7665.03012413849,7698.10611329038,7824.02121296746,6179.2433008899,5670.16493751752,5542.1659315248,6397.57415290427,6080.40762690347,5927.60825199013,5417.85147412701,5372.42639204886,4797.48208553573
Transporter,Personbilar,Södermanlands län,Strängnäs,67150.6976478018,67440.4661476488,68543.5716455738,64563.2335084482,59244.1800516045,57906.783203777,59082.8806520895,58470.3582341668,57001.0112395206,52099.089370394,51662.2766111205,46133.4994749414
Transporter,Personbilar,Södermanlands län,Trosa,23377.653011136,23478.5318785098,23862.5638859649,27419.45508889,25160.5002423607,24592.5177536048,23354.6974568522,23917.0140533658,23315.9822743239,21310.8747426104,21132.1992280892,18870.6814492215
Transporter,Personbilar,Södermanlands län,Vingåker,14936.7791404166,15001.2354282183,15246.6050987132,13621.2951608632,12499.1032408761,12216.9438528588,12445.9621654807,11296.6087331306,11012.7276488004,10065.6648696606,9981.27172945303,8913.09872195123
Transporter,Personbilar,Uppsala län,Alla,449463.210580529,451402.764486539,458786.19003935,484411.911340439,444503.544802846,434469.18890658,440972.518108441,432615.716967739,421744.157372096,385475.391765448,382243.452238522,341336.669686388
Transporter,Personbilar,Uppsala län,Enköping,78813.8668634069,79153.9604172209,80448.66037863,95726.6120069829,87840.1631346179,85857.2241130858,85259.9891019908,87591.8464172327,85390.6759076603,78047.3164964862,77392.9553673158,69110.544422545
Transporter,Personbilar,Uppsala län,Heby,25743.460334082,25854.550002606,26277.4458970652,21802.3200870739,20006.1329938132,19554.5081566911,19566.1204795585,16845.2689571113,16421.9514058637,15009.7104909253,14883.8656994894,13291.0282147634
Transporter,Personbilar,Uppsala län,Håbo,31260.1303436092,31395.020638441,31908.5405153337,33616.2053735414,30846.7285412499,30150.3844229402,28731.670578447,28811.6865101913,28087.6530945949,25672.1964065964,25456.9536921493,22732.609438938
